category	chemical_id	chemical_name	dise_type	disease_id	disease_name	piece
	DB00284			ORPHA:254688		
	DB00284			ORPHA:254693		
	DB00284			ORPHA:2554		
	DB00284			ORPHA:2576		
	DB00284			ORPHA:26106		
	DB00284			ORPHA:261144		
	DB00284			ORPHA:261190		
	DB00284			ORPHA:261197		
	DB00284			ORPHA:261222		
	DB00284			ORPHA:261250		
	DB00284			ORPHA:261257		
	DB00284			ORPHA:261265		
	DB00284			ORPHA:261279		
	DB00284			ORPHA:261295		
	DB00284			ORPHA:261330		
	DB00284			ORPHA:2615		
	DB00284			ORPHA:2616		
	DB00284			ORPHA:2623		
	DB00284			ORPHA:2632		
	DB00284			ORPHA:263455		
	DB00284			ORPHA:263458		
	DB00284			ORPHA:2637		
	DB00284			ORPHA:264		
	DB00284			ORPHA:264200		
	DB00284			ORPHA:2645		
	DB00284			ORPHA:2646		
	DB00284			ORPHA:265		
	DB00284			ORPHA:2658		
	DB00284			ORPHA:266		
	DB00284			ORPHA:267		
	DB00284			ORPHA:268261		
	DB00284			ORPHA:269		
	DB00284			ORPHA:2698		
	DB00284			ORPHA:270		
	DB00284			ORPHA:2701		
	DB00284			ORPHA:2704		
	DB00284			ORPHA:275786		
	DB00284			ORPHA:275798		
	DB00284			ORPHA:276399		
	DB00284			ORPHA:276556		
	DB00284			ORPHA:276575		
	DB00284			ORPHA:276580		
	DB00284			ORPHA:276598		
	DB00284			ORPHA:276603		
	DB00284			ORPHA:276627		
	DB00284			ORPHA:2801		
	DB00284			ORPHA:280133		
	DB00284			ORPHA:280325		
	DB00284			ORPHA:280333		
	DB00284			ORPHA:280628		
	DB00284			ORPHA:281122		
	DB00284			ORPHA:281127		
	DB00284			ORPHA:281139		
	DB00284			ORPHA:281201		
	DB00284			ORPHA:2828		
	DB00284			ORPHA:2833		
	DB00284			ORPHA:2834		
	DB00284			ORPHA:2841		
	DB00284			ORPHA:284417		
	DB00284			ORPHA:2882		
	DB00284			ORPHA:289157		
	DB00284			ORPHA:289465		
	DB00284			ORPHA:289527		
	DB00284			ORPHA:289548		
	DB00284			ORPHA:2907		
	DB00284			ORPHA:29072		
	DB00284			ORPHA:29073		
	DB00284			ORPHA:293165		
	DB00284			ORPHA:293284		
	DB00284			ORPHA:293948		
	DB00284			ORPHA:2965		
	DB00284			ORPHA:2966		
	DB00284			ORPHA:30		
	DB00284			ORPHA:3000		
	DB00284			ORPHA:3002		
	DB00284			ORPHA:3021		
	DB00284			ORPHA:30925		
	DB00284			ORPHA:3107		
	DB00284			ORPHA:3111		
	DB00284			ORPHA:31112		
	DB00284			ORPHA:31150		
	DB00284			ORPHA:312		
	DB00284			ORPHA:3124		
	DB00284			ORPHA:313		
	DB00284			ORPHA:313884		
	DB00284			ORPHA:314373		
	DB00284			ORPHA:314376		
	DB00284			ORPHA:314394		
	DB00284			ORPHA:314637		
	DB00284			ORPHA:314655		
	DB00284			ORPHA:314795		
	DB00284			ORPHA:315306		
	DB00284			ORPHA:315311		
	DB00284			ORPHA:316		
	DB00284			ORPHA:3163		
	DB00284			ORPHA:317		
	DB00284			ORPHA:319		
	DB00284			ORPHA:319182		
	DB00284			ORPHA:319487		
	DB00284			ORPHA:319504		
	DB00284			ORPHA:319509		
	DB00284			ORPHA:319671		
	DB00284			ORPHA:319675		
	DB00284			ORPHA:324561		
	DB00284			ORPHA:325		
	DB00284			ORPHA:325524		
	DB00284			ORPHA:325529		
	DB00284			ORPHA:327		
	DB00284			ORPHA:3273		
	DB00284			ORPHA:328		
	DB00284			ORPHA:3286		
	DB00284			ORPHA:329228		
	DB00284			ORPHA:329235		
	DB00284			ORPHA:329242		
	DB00284			ORPHA:329478		
	DB00284			ORPHA:3303		
	DB00284			ORPHA:331		
	DB00284			ORPHA:331187		
	DB00284			ORPHA:331190		
	DB00284			ORPHA:3318		
	DB00284			ORPHA:332		
	DB00284			ORPHA:33226		
	DB00284			ORPHA:33572		
	DB00284			ORPHA:33573		
	DB00284			ORPHA:342		
	DB00284			ORPHA:3451		
	DB00284			ORPHA:34514		
	DB00284			ORPHA:34515		
	DB00284			ORPHA:34516		
	DB00284			ORPHA:34517		
	DB00284			ORPHA:3453		
	DB00284			ORPHA:35		
	DB00284			ORPHA:352479		
	DB00284			ORPHA:352563		
	DB00284			ORPHA:352662		
	DB00284			ORPHA:352665		
	DB00284			ORPHA:352712		
	DB00284			ORPHA:353		
	DB00284			ORPHA:35704		
	DB00284			ORPHA:35706		
	DB00284			ORPHA:357064		
	DB00284			ORPHA:357074		
	DB00284			ORPHA:35858		
	DB00284			ORPHA:35878		
	DB00284			ORPHA:361		
	DB00284			ORPHA:363523		
	DB00284			ORPHA:363543		
	DB00284			ORPHA:363654		
	DB00284			ORPHA:36367		
	DB00284			ORPHA:363958		
	DB00284			ORPHA:363965		
	DB00284			ORPHA:363972		
	DB00284			ORPHA:363992		
	DB00284			ORPHA:36412		
	DB00284			ORPHA:36426		
	DB00284			ORPHA:369840		
	DB00284			ORPHA:369881		
	DB00284			ORPHA:369992		
	DB00284			ORPHA:369999		
	DB00284			ORPHA:370002		
	DB00284			ORPHA:370334		
	DB00284			ORPHA:370348		
	DB00284			ORPHA:37042		
	DB00284			ORPHA:38874		
	DB00284			ORPHA:391376		
	DB00284			ORPHA:391411		
	DB00284			ORPHA:391428		
	DB00284			ORPHA:391457		
	DB00284			ORPHA:391665		
	DB00284			ORPHA:391677		
	DB00284			ORPHA:393		
	DB00284			ORPHA:397		
	DB00284			ORPHA:397590		
	DB00284			ORPHA:397623		
	DB00284			ORPHA:397685		
	DB00284			ORPHA:397750		
	DB00284			ORPHA:398069		
	DB00284			ORPHA:398079		
	DB00284			ORPHA:398189		
	DB00284			ORPHA:399		
	DB00284			ORPHA:399058		
	DB00284			ORPHA:399096		
	DB00284			ORPHA:399103		
	DB00284			ORPHA:401901		
	DB00284			ORPHA:401920		
	DB00284			ORPHA:401986		
	DB00284			ORPHA:402003		
	DB00284			ORPHA:41		
	DB00284			ORPHA:411511		
	DB00284			ORPHA:411515		
	DB00284			ORPHA:411536		
	DB00284			ORPHA:411543		
	DB00284			ORPHA:411602		
	DB00284			ORPHA:412		
	DB00284			ORPHA:414		
	DB00284			ORPHA:415		
	DB00284			ORPHA:420686		
	DB00284			ORPHA:420741		
	DB00284			ORPHA:423		
	DB00284			ORPHA:423454		
	DB00284			ORPHA:423479		
	DB00284			ORPHA:424261		
	DB00284			ORPHA:425		
	DB00284			ORPHA:431272		
	DB00284			ORPHA:432		
	DB00284			ORPHA:436144		
	DB00284			ORPHA:436182		
	DB00284			ORPHA:436252		
	DB00284			ORPHA:436274		
	DB00284			ORPHA:437572		
	DB00284			ORPHA:438274		
	DB00284			ORPHA:443057		
	DB00284			ORPHA:443062		
	DB00284			ORPHA:443087		
	DB00284			ORPHA:443236		
	DB00284			ORPHA:444138		
	DB00284			ORPHA:445110		
	DB00284			ORPHA:447977		
	DB00284			ORPHA:448372		
	DB00284			ORPHA:44890		
	DB00284			ORPHA:45448		
	DB00284			ORPHA:459353		
	DB00284			ORPHA:46		
	DB00284			ORPHA:478		
	DB00284			ORPHA:48652		
	DB00284			ORPHA:494		
	DB00284			ORPHA:500		
	DB00284			ORPHA:50942		
	DB00284			ORPHA:50944		
	DB00284			ORPHA:520		
	DB00284			ORPHA:52022		
	DB00284			ORPHA:521		
	DB00284			ORPHA:52503		
	DB00284			ORPHA:53689		
	DB00284			ORPHA:543		
	DB00284			ORPHA:545		
DM	DB00284	Acarbose	rare_genetic	ORPHA:552	MODY	3.0
	DB00284			ORPHA:55595		
	DB00284			ORPHA:55880		
	DB00284			ORPHA:58017		
	DB00284			ORPHA:586		
	DB00284			ORPHA:600		
	DB00284			ORPHA:603		
	DB00284			ORPHA:609		
	DB00284			ORPHA:614		
	DB00284			ORPHA:62		
	DB00284			ORPHA:629		
	DB00284			ORPHA:632		
	DB00284			ORPHA:63273		
	DB00284			ORPHA:635		
	DB00284			ORPHA:638		
	DB00284			ORPHA:648		
	DB00284			ORPHA:654		
	DB00284			ORPHA:659		
	DB00284			ORPHA:664		
	DB00284			ORPHA:66631		
	DB00284			ORPHA:668		
	DB00284			ORPHA:67038		
	DB00284			ORPHA:678		
	DB00284			ORPHA:681		
	DB00284			ORPHA:682		
	DB00284			ORPHA:701		
	DB00284			ORPHA:703		
	DB00284			ORPHA:70573		
	DB00284			ORPHA:70587		
	DB00284			ORPHA:71		
	DB00284			ORPHA:71278		
	DB00284			ORPHA:729		
	DB00284			ORPHA:735		
	DB00284			ORPHA:741		
	DB00284			ORPHA:745		
	DB00284			ORPHA:752		
	DB00284			ORPHA:758		
	DB00284			ORPHA:75857		
	DB00284			ORPHA:77258		
	DB00284			ORPHA:77301		
	DB00284			ORPHA:779		
	DB00284			ORPHA:79105		
	DB00284			ORPHA:79145		
	DB00284			ORPHA:79151		
	DB00284			ORPHA:79152		
	DB00284			ORPHA:79154		
	DB00284			ORPHA:79233		
	DB00284			ORPHA:79241		
	DB00284			ORPHA:79242		
	DB00284			ORPHA:79253		
	DB00284			ORPHA:79254		
	DB00284			ORPHA:79276		
	DB00284			ORPHA:79292		
	DB00284			ORPHA:79293		
	DB00284			ORPHA:79299		
	DB00284			ORPHA:79315		
	DB00284			ORPHA:79350		
	DB00284			ORPHA:79351		
	DB00284			ORPHA:79394		
	DB00284			ORPHA:79395		
	DB00284			ORPHA:79501		
	DB00284			ORPHA:79506		
	DB00284			ORPHA:79643		
	DB00284			ORPHA:79644		
	DB00284			ORPHA:797		
	DB00284			ORPHA:803		
	DB00284			ORPHA:805		
	DB00284			ORPHA:808		
	DB00284			ORPHA:816		
	DB00284			ORPHA:818		
	DB00284			ORPHA:819		
	DB00284			ORPHA:824		
	DB00284			ORPHA:827		
	DB00284			ORPHA:83620		
	DB00284			ORPHA:83642		
	DB00284			ORPHA:847		
	DB00284			ORPHA:85173		
	DB00284			ORPHA:853		
	DB00284			ORPHA:86812		
	DB00284			ORPHA:86829		
	DB00284			ORPHA:86830		
	DB00284			ORPHA:87503		
	DB00284			ORPHA:882		
	DB00284			ORPHA:89936		
	DB00284			ORPHA:90		
	DB00284			ORPHA:900		
	DB00284			ORPHA:90023		
	DB00284			ORPHA:90042		
	DB00284			ORPHA:90348		
	DB00284			ORPHA:90349		
	DB00284			ORPHA:905		
	DB00284			ORPHA:90673		
	DB00284			ORPHA:90695		
	DB00284			ORPHA:90791		
	DB00284			ORPHA:90793		
	DB00284			ORPHA:90795		
	DB00284			ORPHA:90796		
	DB00284			ORPHA:91135		
	DB00284			ORPHA:915		
	DB00284			ORPHA:92050		
	DB00284			ORPHA:93324		
	DB00284			ORPHA:93325		
	DB00284			ORPHA:93552		
	DB00284			ORPHA:93602		
	DB00284			ORPHA:93606		
	DB00284			ORPHA:93616		
	DB00284			ORPHA:94063		
	DB00284			ORPHA:94064		
	DB00284			ORPHA:94065		
	DB00284			ORPHA:943		
	DB00284			ORPHA:95496		
	DB00284			ORPHA:95699		
	DB00284			ORPHA:95702		
	DB00284			ORPHA:95712		
	DB00284			ORPHA:95713		
	DB00284			ORPHA:95716		
	DB00284			ORPHA:95720		
	DB00284			ORPHA:963		
	DB00284			ORPHA:97279		
	DB00284			ORPHA:976		
	DB00284			ORPHA:98434		
	DB00284			ORPHA:98754		
	DB00284			ORPHA:98791		
	DB00284			ORPHA:98794		
	DB00284			ORPHA:98795		
	DB00284			ORPHA:98813		
	DB00284			ORPHA:98849		
	DB00284			ORPHA:98855		
	DB00284			ORPHA:98863		
	DB00284			ORPHA:98880		
	DB00284			ORPHA:98881		
	DB00284			ORPHA:98895		
	DB00284			ORPHA:98896		
	DB00284			ORPHA:98934		
	DB00284			ORPHA:98978		
	DB00284			ORPHA:99103		
	DB00284			ORPHA:99105		
	DB00284			ORPHA:99361		
	DB00284			ORPHA:99756		
	DB00284			ORPHA:99757		
	DB00284			ORPHA:99832		
	DB00284			ORPHA:99860		
	DB00284			ORPHA:99861		
	DB00284			ORPHA:99960		
	DB00284			ORPHA:99966		
	DB00284			ORPHA:99967		
	DB00284			ORPHA:99970		
	DB00284			ORPHA:99971		
	DB00290			ORPHA:100050		
	DB00290			ORPHA:100051		
	DB00290			ORPHA:100054		
	DB00290			ORPHA:100093		
	DB00290			ORPHA:1001		
	DB00290			ORPHA:100976		
	DB00290			ORPHA:1010		
	DB00290			ORPHA:103908		
	DB00290			ORPHA:1187		
	DB00290			ORPHA:1226		
	DB00290			ORPHA:124		
	DB00290			ORPHA:1263		
	DB00290			ORPHA:13		
	DB00290			ORPHA:133		
	DB00290			ORPHA:1331		
	DB00290			ORPHA:1334		
	DB00290			ORPHA:137754		
	DB00290			ORPHA:14		
	DB00290			ORPHA:140		
	DB00290			ORPHA:140905		
	DB00290			ORPHA:140966		
	DB00290			ORPHA:1422		
	DB00290			ORPHA:146		
	DB00290			ORPHA:1465		
	DB00290			ORPHA:1466		
	DB00290			ORPHA:147		
	DB00290			ORPHA:1479		
	DB00290			ORPHA:1507		
	DB00290			ORPHA:1520		
	DB00290			ORPHA:1578		
	DB00290			ORPHA:157941		
	DB00290			ORPHA:1587		
	DB00290			ORPHA:158775		
	DB00290			ORPHA:158778		
	DB00290			ORPHA:158793		
	DB00290			ORPHA:1596		
	DB00290			ORPHA:1606		
	DB00290			ORPHA:1617		
	DB00290			ORPHA:1620		
	DB00290			ORPHA:1627		
	DB00290			ORPHA:163596		
	DB00290			ORPHA:163693		
	DB00290			ORPHA:163699		
	DB00290			ORPHA:1658		
	DB00290			ORPHA:165991		
	DB00290			ORPHA:166078		
	DB00290			ORPHA:166084		
	DB00290			ORPHA:166087		
	DB00290			ORPHA:166090		
	DB00290			ORPHA:166093		
	DB00290			ORPHA:1662		
	DB00290			ORPHA:1675		
	DB00290			ORPHA:168940		
	DB00290			ORPHA:168947		
	DB00290			ORPHA:168953		
	DB00290			ORPHA:169095		
	DB00290			ORPHA:169147		
	DB00290			ORPHA:169150		
	DB00290			ORPHA:169464		
	DB00290			ORPHA:169467		
	DB00290			ORPHA:169615		
	DB00290			ORPHA:169802		
	DB00290			ORPHA:169805		
	DB00290			ORPHA:169808		
	DB00290			ORPHA:171		
	DB00290			ORPHA:171695		
	DB00290			ORPHA:171706		
	DB00290			ORPHA:171829		
	DB00290			ORPHA:1775		
	DB00290			ORPHA:177901		
	DB00290			ORPHA:177904		
	DB00290			ORPHA:177907		
	DB00290			ORPHA:177910		
	DB00290			ORPHA:178307		
	DB00290			ORPHA:178345		
	DB00290			ORPHA:178400		
	DB00290			ORPHA:178461		
	DB00290			ORPHA:178464		
	DB00290			ORPHA:1807		
	DB00290			ORPHA:186		
	DB00290			ORPHA:1878		
	DB00290			ORPHA:1880		
	DB00290			ORPHA:189		
	DB00290			ORPHA:199		
	DB00290			ORPHA:199247		
	DB00290			ORPHA:199296		
	DB00290			ORPHA:199318		
	DB00290			ORPHA:200418		
	DB00290			ORPHA:200421		
	DB00290			ORPHA:2030		
	DB00290			ORPHA:206546		
	DB00290			ORPHA:206549		
	DB00290			ORPHA:206559		
	DB00290			ORPHA:206564		
	DB00290			ORPHA:2066		
	DB00290			ORPHA:2073		
	DB00290			ORPHA:2078		
	DB00290			ORPHA:2084		
	DB00290			ORPHA:2092		
	DB00290			ORPHA:209905		
	DB00290			ORPHA:209916		
	DB00290			ORPHA:209981		
	DB00290			ORPHA:210159		
	DB00290			ORPHA:2102		
	DB00290			ORPHA:213711		
	DB00290			ORPHA:217335		
	DB00290			ORPHA:218		
	DB00290			ORPHA:219		
	DB00290			ORPHA:2199		
	DB00290			ORPHA:220295		
	DB00290			ORPHA:2203		
	DB00290			ORPHA:220402		
	DB00290			ORPHA:220465		
	DB00290			ORPHA:2209		
	DB00290			ORPHA:221016		
	DB00290			ORPHA:221046		
	DB00290			ORPHA:221145		
	DB00290			ORPHA:223		
	DB00290			ORPHA:226		
	DB00290			ORPHA:226307		
	DB00290			ORPHA:226316		
	DB00290			ORPHA:227510		
	DB00290			ORPHA:228384		
	DB00290			ORPHA:228402		
	DB00290			ORPHA:2290		
	DB00290			ORPHA:2308		
	DB00290			ORPHA:231108		
	DB00290			ORPHA:231140		
	DB00290			ORPHA:231144		
	DB00290			ORPHA:231214		
	DB00290			ORPHA:231222		
	DB00290			ORPHA:231226		
	DB00290			ORPHA:231401		
	DB00290			ORPHA:231671		
	DB00290			ORPHA:2323		
	DB00290			ORPHA:2334		
	DB00290			ORPHA:2337		
	DB00290			ORPHA:234		
	DB00290			ORPHA:2340		
	DB00290			ORPHA:2342		
	DB00290			ORPHA:235		
	DB00290			ORPHA:2379		
	DB00290			ORPHA:2382		
	DB00290			ORPHA:238670		
	DB00290			ORPHA:238769		
	DB00290			ORPHA:2388		
	DB00290			ORPHA:241		
	DB00290			ORPHA:242		
	DB00290			ORPHA:243		
	DB00290			ORPHA:247820		
	DB00290			ORPHA:248111		
	DB00290			ORPHA:248408		
	DB00290			ORPHA:2505		
	DB00290			ORPHA:250977		
	DB00290			ORPHA:251019		
	DB00290			ORPHA:251028		
	DB00290			ORPHA:251056		
	DB00290			ORPHA:251061		
	DB00290			ORPHA:251066		
	DB00290			ORPHA:251071		
	DB00290			ORPHA:251579		
	DB00290			ORPHA:251589		
	DB00290			ORPHA:251598		
	DB00290			ORPHA:251601		
	DB00290			ORPHA:251604		
	DB00290			ORPHA:251612		
	DB00290			ORPHA:251627		
	DB00290			ORPHA:251630		
	DB00290			ORPHA:251656		
	DB00290			ORPHA:251663		
	DB00290			ORPHA:251671		
	DB00290			ORPHA:254361		
	DB00290			ORPHA:254525		
	DB00290			ORPHA:254528		
	DB00290			ORPHA:254688		
	DB00290			ORPHA:254693		
	DB00290			ORPHA:2554		
	DB00290			ORPHA:2576		
	DB00290			ORPHA:26106		
	DB00290			ORPHA:261144		
	DB00290			ORPHA:261190		
	DB00290			ORPHA:261197		
	DB00290			ORPHA:261222		
	DB00290			ORPHA:261250		
	DB00290			ORPHA:261257		
	DB00290			ORPHA:261265		
	DB00290			ORPHA:261279		
	DB00290			ORPHA:261295		
	DB00290			ORPHA:261330		
	DB00290			ORPHA:2615		
	DB00290			ORPHA:2616		
	DB00290			ORPHA:2623		
	DB00290			ORPHA:2632		
	DB00290			ORPHA:263455		
	DB00290			ORPHA:263458		
	DB00290			ORPHA:2637		
	DB00290			ORPHA:264		
	DB00290			ORPHA:264200		
	DB00290			ORPHA:2645		
	DB00290			ORPHA:2646		
	DB00290			ORPHA:265		
	DB00290			ORPHA:2658		
	DB00290			ORPHA:266		
	DB00290			ORPHA:267		
	DB00290			ORPHA:268261		
	DB00290			ORPHA:269		
	DB00290			ORPHA:2698		
	DB00290			ORPHA:270		
	DB00290			ORPHA:2701		
	DB00290			ORPHA:2704		
	DB00290			ORPHA:275786		
	DB00290			ORPHA:275798		
	DB00290			ORPHA:276399		
	DB00290			ORPHA:276556		
	DB00290			ORPHA:276575		
	DB00290			ORPHA:276580		
	DB00290			ORPHA:276598		
	DB00290			ORPHA:276603		
	DB00290			ORPHA:276627		
	DB00290			ORPHA:2801		
	DB00290			ORPHA:280133		
	DB00290			ORPHA:280325		
	DB00290			ORPHA:280333		
	DB00290			ORPHA:280628		
	DB00290			ORPHA:281122		
	DB00290			ORPHA:281127		
	DB00290			ORPHA:281139		
	DB00290			ORPHA:281201		
	DB00290			ORPHA:2828		
	DB00290			ORPHA:2833		
	DB00290			ORPHA:2834		
	DB00290			ORPHA:2841		
	DB00290			ORPHA:284417		
	DB00290			ORPHA:2882		
	DB00290			ORPHA:289157		
	DB00290			ORPHA:289465		
	DB00290			ORPHA:289527		
	DB00290			ORPHA:289548		
	DB00290			ORPHA:2907		
	DB00290			ORPHA:29072		
	DB00290			ORPHA:29073		
	DB00290			ORPHA:293165		
	DB00290			ORPHA:293284		
	DB00290			ORPHA:293948		
	DB00290			ORPHA:2965		
	DB00290			ORPHA:2966		
	DB00290			ORPHA:30		
	DB00290			ORPHA:3000		
	DB00290			ORPHA:3002		
	DB00290			ORPHA:3021		
	DB00290			ORPHA:30925		
	DB00290			ORPHA:3107		
	DB00290			ORPHA:3111		
	DB00290			ORPHA:31112		
	DB00290			ORPHA:31150		
	DB00290			ORPHA:312		
	DB00290			ORPHA:3124		
	DB00290			ORPHA:313		
	DB00290			ORPHA:313884		
	DB00290			ORPHA:314373		
	DB00290			ORPHA:314376		
	DB00290			ORPHA:314394		
	DB00290			ORPHA:314637		
	DB00290			ORPHA:314655		
	DB00290			ORPHA:314795		
	DB00290			ORPHA:315306		
	DB00290			ORPHA:315311		
	DB00290			ORPHA:316		
	DB00290			ORPHA:3163		
	DB00290			ORPHA:317		
	DB00290			ORPHA:319		
	DB00290			ORPHA:319182		
	DB00290			ORPHA:319487		
	DB00290			ORPHA:319504		
	DB00290			ORPHA:319509		
	DB00290			ORPHA:319671		
	DB00290			ORPHA:319675		
	DB00290			ORPHA:324561		
	DB00290			ORPHA:325		
	DB00290			ORPHA:325524		
	DB00290			ORPHA:325529		
	DB00290			ORPHA:327		
	DB00290			ORPHA:3273		
	DB00290			ORPHA:328		
	DB00290			ORPHA:3286		
	DB00290			ORPHA:329228		
	DB00290			ORPHA:329235		
	DB00290			ORPHA:329242		
	DB00290			ORPHA:329478		
	DB00290			ORPHA:3303		
	DB00290			ORPHA:331		
	DB00290			ORPHA:331187		
	DB00290			ORPHA:331190		
	DB00290			ORPHA:3318		
	DB00290			ORPHA:332		
	DB00290			ORPHA:33226		
	DB00290			ORPHA:33572		
	DB00290			ORPHA:33573		
	DB00290			ORPHA:342		
	DB00290			ORPHA:3451		
	DB00290			ORPHA:34514		
	DB00290			ORPHA:34515		
	DB00290			ORPHA:34516		
	DB00290			ORPHA:34517		
	DB00290			ORPHA:3453		
	DB00290			ORPHA:35		
	DB00290			ORPHA:352479		
	DB00290			ORPHA:352563		
	DB00290			ORPHA:352662		
	DB00290			ORPHA:352665		
	DB00290			ORPHA:352712		
	DB00290			ORPHA:353		
	DB00290			ORPHA:35704		
	DB00290			ORPHA:35706		
	DB00290			ORPHA:357064		
	DB00290			ORPHA:357074		
	DB00290			ORPHA:35858		
	DB00290			ORPHA:35878		
	DB00290			ORPHA:361		
	DB00290			ORPHA:363523		
	DB00290			ORPHA:363543		
	DB00290			ORPHA:363654		
	DB00290			ORPHA:36367		
	DB00290			ORPHA:363958		
	DB00290			ORPHA:363965		
	DB00290			ORPHA:363972		
	DB00290			ORPHA:363992		
	DB00290			ORPHA:36412		
	DB00290			ORPHA:36426		
	DB00290			ORPHA:369840		
	DB00290			ORPHA:369881		
	DB00290			ORPHA:369992		
	DB00290			ORPHA:369999		
	DB00290			ORPHA:370002		
	DB00290			ORPHA:370334		
	DB00290			ORPHA:370348		
	DB00290			ORPHA:37042		
	DB00290			ORPHA:38874		
	DB00290			ORPHA:391376		
	DB00290			ORPHA:391411		
	DB00290			ORPHA:391428		
	DB00290			ORPHA:391457		
	DB00290			ORPHA:391665		
	DB00290			ORPHA:391677		
	DB00290			ORPHA:393		
	DB00290			ORPHA:397		
	DB00290			ORPHA:397590		
	DB00290			ORPHA:397623		
	DB00290			ORPHA:397685		
	DB00290			ORPHA:397750		
	DB00290			ORPHA:398069		
	DB00290			ORPHA:398079		
	DB00290			ORPHA:398189		
	DB00290			ORPHA:399		
	DB00290			ORPHA:399058		
	DB00290			ORPHA:399096		
	DB00290			ORPHA:399103		
	DB00290			ORPHA:401901		
	DB00290			ORPHA:401920		
	DB00290			ORPHA:401986		
	DB00290			ORPHA:402003		
	DB00290			ORPHA:41		
	DB00290			ORPHA:411511		
	DB00290			ORPHA:411515		
	DB00290			ORPHA:411536		
	DB00290			ORPHA:411543		
	DB00290			ORPHA:411602		
	DB00290			ORPHA:412		
	DB00290			ORPHA:414		
	DB00290			ORPHA:415		
	DB00290			ORPHA:420686		
	DB00290			ORPHA:420741		
	DB00290			ORPHA:423		
	DB00290			ORPHA:423454		
	DB00290			ORPHA:423479		
	DB00290			ORPHA:424261		
	DB00290			ORPHA:425		
	DB00290			ORPHA:431272		
	DB00290			ORPHA:432		
	DB00290			ORPHA:436144		
	DB00290			ORPHA:436182		
	DB00290			ORPHA:436252		
	DB00290			ORPHA:436274		
	DB00290			ORPHA:437572		
	DB00290			ORPHA:438274		
	DB00290			ORPHA:443057		
	DB00290			ORPHA:443062		
	DB00290			ORPHA:443087		
	DB00290			ORPHA:443236		
	DB00290			ORPHA:444138		
	DB00290			ORPHA:445110		
	DB00290			ORPHA:447977		
	DB00290			ORPHA:448372		
	DB00290			ORPHA:44890		
	DB00290			ORPHA:45448		
	DB00290			ORPHA:459353		
	DB00290			ORPHA:46		
	DB00290			ORPHA:478		
	DB00290			ORPHA:48652		
	DB00290			ORPHA:494		
	DB00290			ORPHA:500		
	DB00290			ORPHA:50942		
	DB00290			ORPHA:50944		
	DB00290			ORPHA:520		
	DB00290			ORPHA:52022		
	DB00290			ORPHA:521		
	DB00290			ORPHA:52503		
	DB00290			ORPHA:53689		
	DB00290			ORPHA:543		
DM	DB00290	Bleomycin	not_genetic	ORPHA:545	Follicular lymphoma	3.0
	DB00290			ORPHA:552		
	DB00290			ORPHA:55595		
	DB00290			ORPHA:55880		
	DB00290			ORPHA:58017		
	DB00290			ORPHA:586		
	DB00290			ORPHA:600		
	DB00290			ORPHA:603		
	DB00290			ORPHA:609		
	DB00290			ORPHA:614		
	DB00290			ORPHA:62		
	DB00290			ORPHA:629		
	DB00290			ORPHA:632		
	DB00290			ORPHA:63273		
	DB00290			ORPHA:635		
	DB00290			ORPHA:638		
	DB00290			ORPHA:648		
	DB00290			ORPHA:654		
	DB00290			ORPHA:659		
	DB00290			ORPHA:664		
	DB00290			ORPHA:66631		
	DB00290			ORPHA:668		
	DB00290			ORPHA:67038		
	DB00290			ORPHA:678		
	DB00290			ORPHA:681		
	DB00290			ORPHA:682		
	DB00290			ORPHA:701		
	DB00290			ORPHA:703		
	DB00290			ORPHA:70573		
	DB00290			ORPHA:70587		
	DB00290			ORPHA:71		
	DB00290			ORPHA:71278		
	DB00290			ORPHA:729		
	DB00290			ORPHA:735		
	DB00290			ORPHA:741		
	DB00290			ORPHA:745		
	DB00290			ORPHA:752		
	DB00290			ORPHA:758		
	DB00290			ORPHA:75857		
	DB00290			ORPHA:77258		
	DB00290			ORPHA:77301		
	DB00290			ORPHA:779		
	DB00290			ORPHA:79105		
	DB00290			ORPHA:79145		
	DB00290			ORPHA:79151		
	DB00290			ORPHA:79152		
	DB00290			ORPHA:79154		
	DB00290			ORPHA:79233		
	DB00290			ORPHA:79241		
	DB00290			ORPHA:79242		
	DB00290			ORPHA:79253		
	DB00290			ORPHA:79254		
	DB00290			ORPHA:79276		
	DB00290			ORPHA:79292		
	DB00290			ORPHA:79293		
	DB00290			ORPHA:79299		
	DB00290			ORPHA:79315		
	DB00290			ORPHA:79350		
	DB00290			ORPHA:79351		
	DB00290			ORPHA:79394		
	DB00290			ORPHA:79395		
	DB00290			ORPHA:79501		
	DB00290			ORPHA:79506		
	DB00290			ORPHA:79643		
	DB00290			ORPHA:79644		
	DB00290			ORPHA:797		
	DB00290			ORPHA:803		
	DB00290			ORPHA:805		
	DB00290			ORPHA:808		
	DB00290			ORPHA:816		
	DB00290			ORPHA:818		
	DB00290			ORPHA:819		
	DB00290			ORPHA:824		
	DB00290			ORPHA:827		
	DB00290			ORPHA:83620		
	DB00290			ORPHA:83642		
	DB00290			ORPHA:847		
	DB00290			ORPHA:85173		
	DB00290			ORPHA:853		
	DB00290			ORPHA:86812		
	DB00290			ORPHA:86829		
	DB00290			ORPHA:86830		
	DB00290			ORPHA:87503		
	DB00290			ORPHA:882		
	DB00290			ORPHA:89936		
	DB00290			ORPHA:90		
	DB00290			ORPHA:900		
	DB00290			ORPHA:90023		
